Text,Aspect Term,Sentiment
The takeout menu says to keep an eye out for an expanded menu offering more italian dishes[comma] I can't wait!,menu,Positive
The takeout menu says to keep an eye out for an expanded menu offering more italian dishes[comma] I can't wait!,italian dishes,Positive
I am not the most experienced person when it comes to Thai food[comma] but my friend who took me there is.,Thai food,Neutral
Regardless of whether there are two people or two hundred people ahead of you the hostess will take your name and tell you Five minutes.,hostess,Positive
The pizza is good though.,pizza,Positive
bottles of wine are cheap and good.,bottles of wine,Positive
The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious[comma] if I must recommend a dish it must be the pumkin tortelini.,beers,Positive
The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious[comma] if I must recommend a dish it must be the pumkin tortelini.,food,Positive
The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious[comma] if I must recommend a dish it must be the pumkin tortelini.,pumkin tortelini,Positive
The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious[comma] if I must recommend a dish it must be the pumkin tortelini.,dish,Positive
They didn't give us the dinner special until we asked for it.,dinner special,Negative
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,crabmeat lasagna,Positive
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,chocolate bread pudding,Positive
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,dessert,Positive
word of advice[comma] save room for pasta dishes and never leave until you've had the tiramisu.,pasta dishes,Positive
word of advice[comma] save room for pasta dishes and never leave until you've had the tiramisu.,tiramisu,Positive
Very good service and very good prices.,service,Positive
Very good service and very good prices.,prices,Positive
I recently went to this restaurant with some co-workers for lunch and had an amazing time.,lunch,Neutral
The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu[comma] present your meal[comma] and attend to your needs.,service,Positive
The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu[comma] present your meal[comma] and attend to your needs.,staff,Positive
The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu[comma] present your meal[comma] and attend to your needs.,menu,Neutral
The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu[comma] present your meal[comma] and attend to your needs.,meal,Neutral
Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.,bagel,Positive
Our food was great too!,food,Positive
The most annoying thing[comma] though[comma] is the fact that the servers seem to be trained to drive revenue.,servers,Negative
Get your food to go[comma] find a bench[comma] and kick back with a plate of dumplings.,food,Neutral
Get your food to go[comma] find a bench[comma] and kick back with a plate of dumplings.,plate of dumplings,Positive
Please try the Filet Mignon[comma] its just the most tender piece ever.,Filet Mignon,Positive
We were still sitting at the bar while we drank the sangria[comma] but facing away from the bar when we turned back around[comma] the $2 was gone the people next to us said the bartender took it.,sangria,Neutral
We were still sitting at the bar while we drank the sangria[comma] but facing away from the bar when we turned back around[comma] the $2 was gone the people next to us said the bartender took it.,bar,Neutral
We were still sitting at the bar while we drank the sangria[comma] but facing away from the bar when we turned back around[comma] the $2 was gone the people next to us said the bartender took it.,bar,Neutral
We were still sitting at the bar while we drank the sangria[comma] but facing away from the bar when we turned back around[comma] the $2 was gone the people next to us said the bartender took it.,bartender,Negative
The sake menu should not be overlooked!,sake menu,Positive
the drinks are amazing and half off till 8pm.,drinks,Positive
i've been back to nha trang literally a hundred times for the beef cubes - they're that good.,beef cubes,Positive
The service[comma] wine selection[comma] ambiance are all outstanding and deserve recognition.,service,Positive
The service[comma] wine selection[comma] ambiance are all outstanding and deserve recognition.,wine selection,Positive
The service[comma] wine selection[comma] ambiance are all outstanding and deserve recognition.,ambiance,Positive
We were seated promptly as we had reservations[comma] however after that the service was slow.,reservations,Positive
We were seated promptly as we had reservations[comma] however after that the service was slow.,service,Negative
It's really also the service[comma] is good and the waiters are friendly.,service,Positive
It's really also the service[comma] is good and the waiters are friendly.,waiters,Positive
The food was pretty good[comma] but a little flavorless and the portions very small[comma] including dessert.,dessert,Negative
The food was pretty good[comma] but a little flavorless and the portions very small[comma] including dessert.,portions,Negative
It is set far from the small street it's on[comma] and there is no traffic noise.,traffic noise,Positive
Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.,food,Positive
I highly recommend Cafe St. Bart's for their food[comma] the ambience and wonderful service.,food,Positive
